Passport,Destination,Requirement,duration,passport-id
Andorra,Nigeria,e-visa,0,719
Andorra,North Korea,visa required,0,720
Andorra,North Macedonia,-1,0,721
Andorra,Norway,-1,0,722
Andorra,Oman,visa on arrival,30,723
Andorra,Pakistan,e-visa,0,724
Andorra,Palau,visa on arrival,30,725
Andorra,Palestine,visa free,0,726
Andorra,Panama,-1,0,727
Andorra,Papua New Guinea,e-visa,60,728
Andorra,Paraguay,-1,0,729
Andorra,Peru,-1,0,730
Andorra,Philippines,-1,0,731
Andorra,Poland,-1,0,732
Andorra,Portugal,-1,0,733
Andorra,Qatar,visa on arrival,30,734
Andorra,Romania,-1,0,735
Andorra,Russia,-1,0,736
Andorra,Rwanda,-1,0,737
Andorra,Saint Kitts and Nevis,e-visa,0,738
Andorra,Saint Lucia,-1,0,739
Andorra,Samoa,visa on arrival,90,740
Andorra,San Marino,-1,0,741
Andorra,Sao Tome and Principe,-1,0,742
Andorra,Saudi Arabia,visa on arrival,90,743
Andorra,Senegal,visa on arrival,30,744
Andorra,Serbia,-1,0,745
Andorra,Sierra Leone,e-visa,0,746
Andorra,Singapore,-1,0,747
Andorra,Slovakia,-1,0,748
Andorra,Slovenia,-1,0,749
Andorra,Solomon Islands,visa on arrival,90,750
Andorra,Somalia,visa required,0,751
Andorra,South Africa,-1,0,752
Andorra,South Korea,e-visa,30,753
Andorra,South Sudan,e-visa,0,754
Andorra,Spain,-1,0,755
Andorra,Sri Lanka,e-visa,30,756
Andorra,Saint Vincent and the Grenadines,-1,0,757
Andorra,Sudan,visa required,0,758
Andorra,Suriname,visa required,90,759
Andorra,Sweden,-1,0,760
Andorra,Switzerland,-1,0,761
Andorra,Syria,visa required,0,762
Andorra,Taiwan,-1,0,763
Andorra,Tajikistan,visa on arrival,45,764
Andorra,Tanzania,visa on arrival,0,765
Andorra,Thailand,-1,0,766
Andorra,Timor-Leste,visa on arrival,30,767
Andorra,Togo,visa on arrival,15,768
Andorra,Tonga,visa required,0,769
Andorra,Trinidad and Tobago,visa required,0,770
Andorra,Tunisia,-1,0,771
Andorra,Turkmenistan,visa required,0,772
Andorra,Tuvalu,visa on arrival,30,773
Andorra,Turkey,-1,0,774
Andorra,Uganda,e-visa,0,775
Andorra,Ukraine,-1,0,776
Andorra,United Arab Emirates,-1,0,777
Andorra,United Kingdom,-1,0,778
Andorra,United States,e-visa,90,779
Andorra,Uruguay,-1,0,780
Andorra,Uzbekistan,-1,0,781
Andorra,Vanuatu,-1,0,782
Andorra,Vatican,-1,0,783
Andorra,Venezuela,-1,0,784
Andorra,Vietnam,e-visa,90,785
Andorra,Yemen,visa required,0,786
Andorra,Zambia,visa on arrival,90,787
Andorra,Zimbabwe,visa on arrival,90,788
Andorra,Afghanistan,visa required,0,789
Andorra,Dominica,-1,0,790
Andorra,Haiti,-1,0,791
Andorra,Seychelles,-1,0,792
Angola,Albania,e-visa,0,793
Angola,Algeria,visa required,0,794
Angola,Andorra,visa required,0,795
Angola,Angola,-1,0,796
Angola,Antigua and Barbuda,e-visa,0,797
Angola,Argentina,visa required,0,798
Angola,Armenia,visa required,0,799
Angola,Australia,e-visa,0,800
Angola,Austria,visa required,0,801
Angola,Azerbaijan,visa required,0,802
Angola,Bahamas,e-visa,0,803
Angola,Bahrain,e-visa,0,804
Angola,Bangladesh,visa on arrival,30,805
Angola,Barbados,-1,0,806
Angola,Belarus,visa required,0,807
Angola,Belgium,visa required,0,808
Angola,Belize,visa required,0,809
Angola,Benin,-1,0,810
Angola,Bhutan,e-visa,0,811
Angola,Bolivia,visa on arrival,90,812
Angola,Bosnia and Herzegovina,visa required,0,813
Angola,Botswana,-1,0,814
Angola,Brazil,visa required,0,815
Angola,Brunei,visa required,0,816
Angola,Bulgaria,visa required,0,817
Angola,Burkina Faso,e-visa,0,818
Angola,Burundi,visa on arrival,30,819
Angola,Cambodia,visa on arrival,30,820
Angola,Cameroon,e-visa,0,821
Angola,Canada,visa required,0,822
Angola,Cape Verde,visa free,0,823
Angola,Central African Republic,visa required,0,824
Angola,Chad,visa required,0,825
Angola,Chile,visa required,0,826
Angola,China,visa required,0,827
Angola,Colombia,e-visa,0,828
Angola,Comoros,visa on arrival,45,829
Angola,Congo,visa required,0,830
Angola,DR Congo,e-visa,90,831
Angola,Costa Rica,visa required,0,832
Angola,Ivory Coast,e-visa,90,833
Angola,Croatia,visa required,0,834
Angola,Cuba,visa required,30,835
Angola,Cyprus,visa required,0,836
Angola,Czech Republic,visa required,0,837
Angola,Denmark,visa required,0,838
Angola,Djibouti,e-visa,90,839
Angola,Dominican Republic,visa required,0,840
Angola,Ecuador,e-visa,0,841
Angola,Egypt,visa required,0,842
Angola,El Salvador,e-visa,0,843
Angola,Equatorial Guinea,e-visa,0,844
Angola,Eritrea,visa required,0,845
Angola,Estonia,visa required,0,846
Angola,Swaziland,visa required,0,847
Angola,Ethiopia,visa on arrival,90,848
Angola,Fiji,visa required,0,849
Angola,Finland,visa required,0,850
Angola,France,visa required,0,851
Angola,Gabon,e-visa,90,852
Angola,Gambia,-1,0,853
Angola,Georgia,e-visa,0,854
Angola,Germany,visa required,0,855
Angola,Ghana,visa on arrival,30,856
Angola,Greece,visa required,0,857
Angola,Grenada,visa required,0,858
Angola,Guatemala,visa required,0,859
Angola,Guinea,e-visa,90,860
Angola,Guinea-Bissau,visa on arrival,90,861
Angola,Guyana,visa required,0,862
Angola,Honduras,visa required,0,863
Angola,Hong Kong,e-visa,0,864
Angola,Hungary,visa required,0,865
Angola,Iceland,visa required,0,866
Angola,India,e-visa,30,867
Angola,Indonesia,e-visa,0,868
Angola,Iran,visa on arrival,30,869
Angola,Iraq,visa required,0,870
Angola,Ireland,visa required,0,871
Angola,Israel,visa required,0,872
Angola,Italy,visa required,0,873
Angola,Jamaica,visa required,0,874
Angola,Japan,visa required,0,875
Angola,Jordan,e-visa,0,876
Angola,Kazakhstan,e-visa,0,877
Angola,Kenya,e-visa,90,878
Angola,Kiribati,visa required,0,879
Angola,Kosovo,visa required,0,880
Angola,Kuwait,visa required,0,881
Angola,Kyrgyzstan,e-visa,0,882
Angola,Laos,visa on arrival,30,883
Angola,Latvia,visa required,0,884
Angola,Lebanon,visa required,0,885
Angola,Lesotho,e-visa,14,886
Angola,Liberia,visa required,0,887
Angola,Libya,visa required,0,888
Angola,Liechtenstein,visa required,0,889
Angola,Lithuania,visa required,0,890
Angola,Luxembourg,visa required,0,891
Angola,Macao,visa on arrival,30,892
Angola,Madagascar,visa on arrival,90,893
Angola,Malawi,e-visa,90,894
Angola,Malaysia,e-visa,14,895
Angola,Maldives,visa on arrival,30,896
Angola,Mali,visa required,0,897
Angola,Malta,visa required,0,898
Angola,Marshall Islands,visa required,0,899
Angola,Mauritania,visa on arrival,0,900
Angola,Mauritius,-1,0,901
Angola,Mexico,visa required,0,902
Angola,Moldova,e-visa,0,903
Angola,Monaco,visa required,0,904
Angola,Mongolia,e-visa,0,905
Angola,Montenegro,visa required,0,906
Angola,Morocco,visa required,0,907
Angola,Mozambique,-1,0,908
Angola,Myanmar,visa required,0,909
Angola,Namibia,-1,0,910
Angola,Nauru,visa required,0,911
Angola,Nepal,visa on arrival,150,912
Angola,Netherlands,visa required,0,913
Angola,New Zealand,visa required,0,914
Angola,Nicaragua,visa on arrival,30,915
Angola,Niger,visa required,0,916
Angola,Nigeria,visa on arrival,0,917
Angola,North Korea,visa required,0,918
Angola,North Macedonia,visa required,0,919
Angola,Norway,visa required,0,920
Angola,Oman,e-visa,0,921
Angola,Pakistan,e-visa,30,922
Angola,Palau,visa on arrival,30,923
Angola,Palestine,visa required,0,924
Angola,Panama,visa required,0,925
Angola,Papua New Guinea,e-visa,0,926
Angola,Paraguay,visa required,0,927
Angola,Peru,visa required,0,928
Angola,Philippines,-1,0,929
Angola,Poland,visa required,0,930
Angola,Portugal,visa required,0,931
Angola,Qatar,visa required,0,932
Angola,Romania,visa required,0,933
Angola,Russia,visa required,0,934
Angola,Rwanda,-1,0,935
Angola,Saint Kitts and Nevis,e-visa,0,936
Angola,Saint Lucia,visa required,0,937
Angola,Samoa,visa on arrival,90,938
Angola,San Marino,visa required,0,939
Angola,Sao Tome and Principe,visa free,0,940
Angola,Saudi Arabia,visa required,0,941
Angola,Senegal,visa on arrival,30,942
Angola,Serbia,visa required,0,943
Angola,Sierra Leone,e-visa,0,944
Angola,Singapore,-1,0,945
Angola,Slovakia,visa required,0,946
Angola,Slovenia,visa required,0,947
Angola,Solomon Islands,visa required,0,948
Angola,Somalia,visa required,0,949
Angola,South Africa,-1,0,950
Angola,South Korea,e-visa,0,951
Angola,South Sudan,e-visa,0,952
Angola,Spain,visa required,0,953
Angola,Sri Lanka,e-visa,30,954
Angola,Saint Vincent and the Grenadines,-1,0,955
Angola,Sudan,visa required,0,956
Angola,Suriname,e-visa,90,957
Angola,Sweden,visa required,0,958
Angola,Switzerland,visa required,0,959
Angola,Syria,visa required,0,960
Angola,Taiwan,visa required,0,961
Angola,Tajikistan,e-visa,0,962
Angola,Tanzania,visa on arrival,0,963
Angola,Thailand,visa required,0,964
Angola,Timor-Leste,visa on arrival,30,965
Angola,Togo,visa on arrival,15,966
Angola,Tonga,visa required,0,967
Angola,Trinidad and Tobago,visa required,0,968
Angola,Tunisia,-1,0,969
Angola,Turkmenistan,visa required,0,970
Angola,Tuvalu,visa on arrival,30,971
Angola,Turkey,visa required,0,972
Angola,Uganda,-1,0,973
Angola,Ukraine,visa required,0,974
Angola,United Arab Emirates,visa required,0,975
Angola,United Kingdom,visa required,0,976
Angola,United States,visa required,0,977
Angola,Uruguay,visa required,0,978
Angola,Uzbekistan,e-visa,30,979
Angola,Vanuatu,visa required,0,980
Angola,Vatican,visa required,0,981
Angola,Venezuela,visa required,0,982
Angola,Vietnam,e-visa,90,983
Angola,Yemen,visa required,0,984
Angola,Zambia,-1,0,985
Angola,Zimbabwe,-1,0,986
Angola,Afghanistan,visa required,0,987
Angola,Dominica,-1,0,988
Angola,Haiti,-1,0,989
Angola,Seychelles,-1,0,990
Antigua and Barbuda,Albania,-1,0,991
Antigua and Barbuda,Algeria,visa required,0,992
Antigua and Barbuda,Andorra,-1,0,993
Antigua and Barbuda,Angola,-1,0,994
Antigua and Barbuda,Antigua and Barbuda,-1,0,995
Antigua and Barbuda,Argentina,visa required,0,996
Antigua and Barbuda,Armenia,visa on arrival,120,997
Antigua and Barbuda,Australia,e-visa,0,998
Antigua and Barbuda,Austria,-1,0,999
Antigua and Barbuda,Azerbaijan,visa required,0,1000
Antigua and Barbuda,Bahamas,-1,0,1001
Antigua and Barbuda,Bahrain,e-visa,0,1002
Antigua and Barbuda,Bangladesh,visa on arrival,30,1003
Antigua and Barbuda,Barbados,visa free,0,1004
Antigua and Barbuda,Belarus,-1,0,1005
Antigua and Barbuda,Belgium,-1,0,1006
Antigua and Barbuda,Belize,visa free,0,1007
Antigua and Barbuda,Benin,e-visa,0,1008
Antigua and Barbuda,Bhutan,e-visa,0,1009
Antigua and Barbuda,Bolivia,visa on arrival,90,1010
Antigua and Barbuda,Bosnia and Herzegovina,-1,0,1011
Antigua and Barbuda,Botswana,-1,0,1012
Antigua and Barbuda,Brazil,-1,0,1013
Antigua and Barbuda,Brunei,visa required,0,1014
Antigua and Barbuda,Bulgaria,-1,0,1015
Antigua and Barbuda,Burkina Faso,e-visa,0,1016
Antigua and Barbuda,Burundi,visa on arrival,30,1017
Antigua and Barbuda,Cambodia,visa on arrival,30,1018
Antigua and Barbuda,Cameroon,e-visa,0,1019
Antigua and Barbuda,Canada,visa required,0,1020
Antigua and Barbuda,Cape Verde,visa on arrival,0,1021
Antigua and Barbuda,Central African Republic,visa required,0,1022
Antigua and Barbuda,Chad,visa required,0,1023
Antigua and Barbuda,Chile,-1,0,1024
Antigua and Barbuda,China,visa required,0,1025
Antigua and Barbuda,Colombia,-1,0,1026
Antigua and Barbuda,Comoros,visa on arrival,45,1027
Antigua and Barbuda,Congo,visa required,0,1028
Antigua and Barbuda,DR Congo,e-visa,90,1029
Antigua and Barbuda,Costa Rica,-1,0,1030
Antigua and Barbuda,Ivory Coast,e-visa,90,1031
Antigua and Barbuda,Croatia,-1,0,1032
Antigua and Barbuda,Cuba,-1,0,1033
Antigua and Barbuda,Cyprus,-1,0,1034
Antigua and Barbuda,Czech Republic,-1,0,1035
Antigua and Barbuda,Denmark,-1,0,1036
Antigua and Barbuda,Djibouti,e-visa,90,1037
Antigua and Barbuda,Dominican Republic,visa free,0,1038
Antigua and Barbuda,Ecuador,-1,0,1039
Antigua and Barbuda,Egypt,visa on arrival,30,1040
Antigua and Barbuda,El Salvador,-1,0,1041
Antigua and Barbuda,Equatorial Guinea,e-visa,0,1042
Antigua and Barbuda,Eritrea,visa required,0,1043
Antigua and Barbuda,Estonia,-1,0,1044
Antigua and Barbuda,Swaziland,-1,0,1045
Antigua and Barbuda,Ethiopia,e-visa,90,1046
Antigua and Barbuda,Fiji,-1,0,1047
Antigua and Barbuda,Finland,-1,0,1048
Antigua and Barbuda,France,-1,0,1049
Antigua and Barbuda,Gabon,e-visa,90,1050
Antigua and Barbuda,Gambia,-1,0,1051
Antigua and Barbuda,Georgia,-1,0,1052
Antigua and Barbuda,Germany,-1,0,1053
Antigua and Barbuda,Ghana,visa required,0,1054
Antigua and Barbuda,Greece,-1,0,1055
Antigua and Barbuda,Grenada,visa free,0,1056
Antigua and Barbuda,Guatemala,-1,0,1057
Antigua and Barbuda,Guinea,e-visa,90,1058
Antigua and Barbuda,Guinea-Bissau,visa on arrival,90,1059
Antigua and Barbuda,Guyana,-1,0,1060
Antigua and Barbuda,Honduras,-1,0,1061
Antigua and Barbuda,Hong Kong,-1,0,1062
Antigua and Barbuda,Hungary,-1,0,1063
Antigua and Barbuda,Iceland,-1,0,1064
Antigua and Barbuda,India,e-visa,30,1065
Antigua and Barbuda,Indonesia,e-visa,0,1066
Antigua and Barbuda,Iran,visa on arrival,30,1067
Antigua and Barbuda,Iraq,visa required,0,1068
Antigua and Barbuda,Ireland,-1,0,1069
Antigua and Barbuda,Israel,visa required,0,1070
Antigua and Barbuda,Italy,-1,0,1071
Antigua and Barbuda,Jamaica,visa free,0,1072
Antigua and Barbuda,Japan,visa required,0,1073
Antigua and Barbuda,Jordan,visa on arrival,0,1074
Antigua and Barbuda,Kazakhstan,e-visa,0,1075
Antigua and Barbuda,Kenya,e-visa,90,1076
Antigua and Barbuda,Kiribati,-1,0,1077
Antigua and Barbuda,Kosovo,-1,0,1078
Antigua and Barbuda,Kuwait,visa required,0,1079
Antigua and Barbuda,Kyrgyzstan,e-visa,0,1080
Antigua and Barbuda,Laos,visa on arrival,30,1081
Antigua and Barbuda,Latvia,-1,0,1082
Antigua and Barbuda,Lebanon,visa on arrival,30,1083
Antigua and Barbuda,Lesotho,-1,0,1084
Antigua and Barbuda,Liberia,visa required,0,1085
Antigua and Barbuda,Libya,visa required,0,1086
Antigua and Barbuda,Liechtenstein,-1,0,1087
Antigua and Barbuda,Lithuania,-1,0,1088
Antigua and Barbuda,Luxembourg,-1,0,1089
Antigua and Barbuda,Macao,visa on arrival,30,1090
Antigua and Barbuda,Madagascar,visa on arrival,90,1091
Antigua and Barbuda,Malawi,-1,0,1092
Antigua and Barbuda,Malaysia,-1,0,1093
Antigua and Barbuda,Maldives,visa on arrival,30,1094
Antigua and Barbuda,Mali,visa required,0,1095
Antigua and Barbuda,Malta,-1,0,1096
Antigua and Barbuda,Marshall Islands,visa required,0,1097
Antigua and Barbuda,Mauritania,visa on arrival,0,1098
Antigua and Barbuda,Mauritius,-1,0,1099
Antigua and Barbuda,Mexico,visa required,0,1100
Antigua and Barbuda,Moldova,-1,0,1101
Antigua and Barbuda,Monaco,-1,0,1102
Antigua and Barbuda,Mongolia,e-visa,0,1103
Antigua and Barbuda,Montenegro,-1,0,1104
Antigua and Barbuda,Morocco,visa required,0,1105
Antigua and Barbuda,Mozambique,visa on arrival,30,1106
Antigua and Barbuda,Myanmar,visa required,0,1107
Antigua and Barbuda,Namibia,visa required,0,1108
Antigua and Barbuda,Nauru,visa required,0,1109
Antigua and Barbuda,Nepal,visa on arrival,150,1110
Antigua and Barbuda,Netherlands,-1,0,1111
Antigua and Barbuda,New Zealand,visa required,0,1112
Antigua and Barbuda,Nicaragua,-1,0,1113
Antigua and Barbuda,Niger,visa required,0,1114
Antigua and Barbuda,Nigeria,e-visa,0,1115
Antigua and Barbuda,North Korea,visa required,0,1116
Antigua and Barbuda,North Macedonia,-1,0,1117
Antigua and Barbuda,Norway,-1,0,1118
Antigua and Barbuda,Oman,e-visa,0,1119
Antigua and Barbuda,Pakistan,e-visa,0,1120
Antigua and Barbuda,Palau,visa on arrival,30,1121
Antigua and Barbuda,Palestine,visa free,0,1122
Antigua and Barbuda,Panama,-1,0,1123
Antigua and Barbuda,Papua New Guinea,e-visa,30,1124
Antigua and Barbuda,Paraguay,visa required,0,1125
Antigua and Barbuda,Peru,-1,0,1126
Antigua and Barbuda,Philippines,-1,0,1127
Antigua and Barbuda,Poland,-1,0,1128
Antigua and Barbuda,Portugal,-1,0,1129
Antigua and Barbuda,Qatar,visa on arrival,90,1130
Antigua and Barbuda,Romania,-1,0,1131
Antigua and Barbuda,Russia,-1,0,1132
Antigua and Barbuda,Rwanda,-1,0,1133
Antigua and Barbuda,Saint Kitts and Nevis,visa free,0,1134
Antigua and Barbuda,Saint Lucia,visa free,0,1135
Antigua and Barbuda,Samoa,visa on arrival,90,1136
Antigua and Barbuda,San Marino,-1,0,1137
Antigua and Barbuda,Sao Tome and Principe,e-visa,0,1138
Antigua and Barbuda,Saudi Arabia,visa required,0,1139
Antigua and Barbuda,Senegal,visa required,0,1140
Antigua and Barbuda,Serbia,-1,0,1141
Antigua and Barbuda,Sierra Leone,visa on arrival,30,1142
Antigua and Barbuda,Singapore,-1,0,1143
Antigua and Barbuda,Slovakia,-1,0,1144
Antigua and Barbuda,Slovenia,-1,0,1145
Antigua and Barbuda,Solomon Islands,visa on arrival,90,1146
Antigua and Barbuda,Somalia,visa required,0,1147
Antigua and Barbuda,South Africa,-1,0,1148
Antigua and Barbuda,South Korea,e-visa,90,1149
Antigua and Barbuda,South Sudan,e-visa,0,1150
Antigua and Barbuda,Spain,-1,0,1151
Antigua and Barbuda,Sri Lanka,e-visa,30,1152
Antigua and Barbuda,Saint Vincent and the Grenadines,visa free,0,1153
Antigua and Barbuda,Sudan,visa required,0,1154
Antigua and Barbuda,Suriname,-1,0,1155
Antigua and Barbuda,Sweden,-1,0,1156
Antigua and Barbuda,Switzerland,-1,0,1157
Antigua and Barbuda,Syria,visa required,0,1158
Antigua and Barbuda,Taiwan,visa required,0,1159
Antigua and Barbuda,Tajikistan,e-visa,0,1160
Antigua and Barbuda,Tanzania,-1,0,1161
Antigua and Barbuda,Thailand,e-visa,0,1162
Antigua and Barbuda,Timor-Leste,visa on arrival,30,1163
Antigua and Barbuda,Togo,visa on arrival,15,1164
Antigua and Barbuda,Tonga,visa required,0,1165
Antigua and Barbuda,Trinidad and Tobago,visa free,0,1166
Antigua and Barbuda,Tunisia,-1,0,1167
Antigua and Barbuda,Turkmenistan,visa required,0,1168
Antigua and Barbuda,Tuvalu,visa on arrival,30,1169
Antigua and Barbuda,Turkey,visa on arrival,90,1170
Antigua and Barbuda,Uganda,-1,0,1171
Antigua and Barbuda,Ukraine,-1,0,1172
Antigua and Barbuda,United Arab Emirates,visa required,0,1173
Antigua and Barbuda,United Kingdom,-1,0,1174
Antigua and Barbuda,United States,visa required,0,1175
Antigua and Barbuda,Uruguay,visa required,0,1176
Antigua and Barbuda,Uzbekistan,-1,0,1177
Antigua and Barbuda,Vanuatu,-1,0,1178
Antigua and Barbuda,Vatican,-1,0,1179
Antigua and Barbuda,Venezuela,-1,0,1180
Antigua and Barbuda,Vietnam,e-visa,90,1181
Antigua and Barbuda,Yemen,visa required,0,1182
Antigua and Barbuda,Zambia,-1,0,1183
Antigua and Barbuda,Zimbabwe,-1,0,1184
Antigua and Barbuda,Afghanistan,visa required,0,1185
Antigua and Barbuda,Dominica,visa free,0,1186
Antigua and Barbuda,Haiti,-1,0,1187
Antigua and Barbuda,Seychelles,-1,0,1188
Argentina,Albania,-1,0,1189
Argentina,Algeria,visa required,0,1190
Argentina,Andorra,-1,0,1191
Argentina,Angola,-1,0,1192
Argentina,Antigua and Barbuda,-1,0,1193
Argentina,Argentina,-1,0,1194
Argentina,Armenia,-1,0,1195
Argentina,Australia,e-visa,0,1196
Argentina,Austria,-1,0,1197
Argentina,Azerbaijan,e-visa,30,1198
Argentina,Bahamas,-1,0,1199
Argentina,Bahrain,visa on arrival,30,1200
Argentina,Bangladesh,visa on arrival,30,1201
Argentina,Barbados,visa free,0,1202
Argentina,Belarus,-1,0,1203
Argentina,Belgium,-1,0,1204
Argentina,Belize,-1,0,1205
Argentina,Benin,e-visa,0,1206
Argentina,Bhutan,e-visa,0,1207
Argentina,Bolivia,-1,0,1208
Argentina,Bosnia and Herzegovina,-1,0,1209
Argentina,Botswana,-1,0,1210
Argentina,Brazil,-1,0,1211
Argentina,Brunei,visa required,0,1212
Argentina,Bulgaria,-1,0,1213
Argentina,Burkina Faso,visa on arrival,90,1214
Argentina,Burundi,visa on arrival,30,1215
Argentina,Cambodia,visa on arrival,30,1216
Argentina,Cameroon,e-visa,0,1217
Argentina,Canada,visa required,0,1218
Argentina,Cape Verde,visa on arrival,0,1219
Argentina,Central African Republic,visa required,0,1220
Argentina,Chad,visa required,0,1221
Argentina,Chile,-1,0,1222
Argentina,China,visa required,0,1223
Argentina,Colombia,-1,0,1224
Argentina,Comoros,visa on arrival,45,1225
Argentina,Congo,visa required,0,1226
Argentina,DR Congo,e-visa,90,1227
Argentina,Costa Rica,-1,0,1228
Argentina,Ivory Coast,e-visa,90,1229
Argentina,Croatia,-1,0,1230
Argentina,Cuba,visa required,30,1231
Argentina,Cyprus,-1,0,1232
Argentina,Czech Republic,-1,0,1233
Argentina,Denmark,-1,0,1234
Argentina,Djibouti,e-visa,90,1235
Argentina,Dominican Republic,visa free,0,1236
Argentina,Ecuador,-1,0,1237
Argentina,Egypt,visa on arrival,30,1238
Argentina,El Salvador,-1,0,1239
Argentina,Equatorial Guinea,e-visa,0,1240
Argentina,Eritrea,visa required,0,1241
Argentina,Estonia,-1,0,1242
Argentina,Swaziland,-1,0,1243
Argentina,Ethiopia,visa on arrival,90,1244
